site_id,layer,events,associated_24h_rate,associated_48h_rate,interrupted_rate,median_duration_h,median_drop_mm,median_trim3_r2,median_trim3_tau_h,median_early3_drop_share,stageII_like_rate,stageI_like_rate,early_transient_heavy_rate,during_vpd_mean,clean_24h_rate,clean_48h_rate,stageII_clean_48h_rate
315,moisture_12in,1,0.0,1.0,0.0,1.25,0.9448799999999995,,,1.0,0.0,0.0,1.0,0.109,0.0,1.0,0.0
315,moisture_16in,1,1.0,1.0,0.0,1.25,3.8201600000000013,,,1.0,0.0,0.0,1.0,0.7263333333333333,1.0,1.0,0.0
315,moisture_4in,40,0.775,0.9,0.075,10.25,2.001520000000001,0.9952349136226971,5.734427355622351,0.2996002906976747,0.875,0.025,0.075,1.3280440791170591,0.7,0.825,0.7
315,moisture_8in,3,0.0,0.0,0.0,10.5,1.9202399999999997,0.9966398218435369,8.54148601555956,0.20754716981132026,1.0,0.0,0.0,1.8960386955485917,0.0,0.0,0.0
320,moisture_4in,7,1.0,1.0,0.2857142857142857,4.25,0.7406639999999998,0.9924378923688004,2.8931204203878886,0.8971193415637859,0.42857142857142855,0.0,0.5714285714285714,0.43154272071147304,0.7142857142857143,0.7142857142857143,0.42857142857142855
335,moisture_12in,19,0.6842105263157895,0.7894736842105263,0.5263157894736842,5.75,1.524000000000001,0.9956382087659122,6.307850803378928,0.6965102974828375,0.47368421052631576,0.10526315789473684,0.3684210526315789,1.098634156156206,0.21052631578947367,0.2631578947368421,0.10526315789473684
335,moisture_16in,7,1.0,1.0,1.0,2.5,2.0828000000000007,0.999875498747794,4.207034669655894,1.0,0.2857142857142857,0.0,0.7142857142857143,0.22288466532858203,0.0,0.0,0.0
335,moisture_20in,6,0.5,0.5,0.3333333333333333,2.625,1.315719999999999,0.9982218750335197,2.780058531115581,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6796966376390904,0.16666666666666666,0.16666666666666666,0.16666666666666666
335,moisture_4in,128,0.7421875,0.8515625,0.265625,8.625,2.1437599999999994,0.9949733361387896,7.937869437320348,0.4205884086075652,0.625,0.0703125,0.2734375,0.876238313928786,0.4921875,0.59375,0.3984375
335,moisture_8in,56,0.5535714285714286,0.6785714285714286,0.4107142857142857,7.75,1.8440400000000015,0.9960591350655534,7.70993841617794,0.49231966166613345,0.5357142857142857,0.10714285714285714,0.32142857142857145,1.1807483263844263,0.21428571428571427,0.30357142857142855,0.21428571428571427
340,moisture_12in,14,1.0,1.0,0.6428571428571429,21.875,5.36956,0.9989151401712073,11.553965725897388,0.3548247313362835,1.0,0.0,0.0,0.3319695413796446,0.35714285714285715,0.35714285714285715,0.35714285714285715
340,moisture_16in,17,0.9411764705882353,1.0,0.5882352941176471,21.25,6.35,0.9992842398144157,13.906194571527898,0.3918567273840501,0.7058823529411765,0.0,0.17647058823529413,0.5344477939641155,0.35294117647058826,0.4117647058823529,0.23529411764705882
340,moisture_20in,21,0.8571428571428571,1.0,0.5714285714285714,13.25,5.019039999999999,0.9975801219870236,11.033552893949565,0.5087924970691677,0.5238095238095238,0.047619047619047616,0.3333333333333333,0.564102307025251,0.3333333333333333,0.42857142857142855,0.23809523809523808
340,moisture_4in,74,0.8513513513513513,0.918918918918919,0.24324324324324326,11.375,2.1066759999999998,0.9909400849209034,14.316108137009579,0.31468784462528293,0.47297297297297297,0.22972972972972974,0.22972972972972974,0.7977063015475959,0.6216216216216216,0.6756756756756757,0.33783783783783783
340,moisture_8in,22,1.0,1.0,0.7727272727272727,16.375,3.5204400000000002,0.9973091574803407,11.850806226141552,0.34055476416587493,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.35573239670423296,0.22727272727272727,0.22727272727272727,0.22727272727272727
380,moisture_12in,2,0.0,0.0,0.0,8.625,1.6611599999999989,0.9913449857681604,7.8705720207985514,0.31199821587868043,1.0,0.0,0.0,1.722917094017094,0.0,0.0,0.0
380,moisture_16in,3,0.6666666666666666,1.0,0.0,10.75,1.7881600000000013,0.994004531366354,5.842931099557914,0.26262626262626276,1.0,0.0,0.0,1.6175804924242427,0.6666666666666666,1.0,1.0
380,moisture_4in,4,0.75,1.0,0.0,7.125,1.2344399999999984,0.9911594609822342,9.447120974549442,0.24659659659659666,0.25,0.75,0.0,1.6532864158132887,0.75,1.0,0.25
380,moisture_8in,1,0.0,1.0,0.0,11.25,2.265679999999998,0.9953297718248683,8.334387049148187,0.20179372197309448,1.0,0.0,0.0,2.1829130434782607,0.0,1.0,1.0
395,moisture_4in,11,0.9090909090909091,1.0,0.09090909090909091,11.25,1.9212559999999996,0.9952613557059358,6.703893889750986,0.21939163498098851,0.6363636363636364,0.0,0.18181818181818182,1.3288363545284243,0.8181818181818182,0.9090909090909091,0.5454545454545454
400,moisture_16in,1,1.0,1.0,0.0,16.5,2.770632,0.9997294143556392,7.73782295971336,0.34103410341034085,1.0,0.0,0.0,0.14977611940298508,1.0,1.0,1.0
400,moisture_4in,27,1.0,1.0,0.1111111111111111,5.0,1.0871200000000005,0.9934678358792932,5.532964210430187,0.7600000000000008,0.37037037037037035,0.14814814814814814,0.4444444444444444,0.5351387814267886,0.8888888888888888,0.8888888888888888,0.37037037037037035
405,moisture_12in,293,0.5392491467576792,0.757679180887372,0.07849829351535836,2.75,0.8940799999999989,0.9916275731975815,6.882834304952245,1.0,0.15699658703071673,0.06825938566552901,0.7474402730375427,0.9725773370181928,0.4880546075085324,0.6928327645051194,0.08873720136518772
405,moisture_16in,430,0.4627906976744186,0.7069767441860465,0.04883720930232558,1.5,0.8381999999999987,0.9877024428400896,5.001565105551858,1.0,0.06976744186046512,0.01627906976744186,0.8976744186046511,0.9153049069805812,0.4325581395348837,0.6651162790697674,0.030232558139534883
405,moisture_20in,402,0.2512437810945274,0.4129353233830846,0.017412935323383085,1.0,0.7315199999999997,0.9921215182505234,4.648740258688129,1.0,0.014925373134328358,0.009950248756218905,0.972636815920398,0.7931083091098955,0.2462686567164179,0.39800995024875624,0.007462686567164179
405,moisture_4in,555,0.645045045045045,0.7765765765765765,0.07567567567567568,2.0,1.026159999999999,0.988976684568411,4.768437473503097,1.0,0.11351351351351352,0.021621621621621623,0.8342342342342343,0.8174577470465413,0.5711711711711712,0.7009009009009008,0.07927927927927927
405,moisture_8in,152,0.631578947368421,0.7828947368421053,0.16447368421052633,3.75,1.178560000000001,0.9906462353480934,7.140630767498177,0.757812499999999,0.2565789473684211,0.08552631578947369,0.5723684210526315,0.9860129027622054,0.5,0.631578947368421,0.13815789473684212
415,moisture_4in,12,0.9166666666666666,1.0,0.16666666666666666,4.0,1.1277599999999999,0.9967632836691498,6.027515705706332,0.8925076939403584,0.4166666666666667,0.08333333333333333,0.5,0.5460621909041394,0.75,0.8333333333333334,0.4166666666666667
415,moisture_8in,8,1.0,1.0,0.625,2.375,0.7879080000000003,0.9390042546141102,55.788145444226,1.0,0.0,0.0,1.0,0.330113589112878,0.375,0.375,0.0
420,moisture_12in,12,1.0,1.0,1.0,6.125,1.7119599999999986,0.9978979131835056,6.167638973274984,0.6516566360468798,0.5,0.0,0.5,0.24142227172780317,0.0,0.0,0.0
420,moisture_16in,9,1.0,1.0,1.0,11.75,2.3266399999999994,0.9970213319949811,8.629362510416025,0.5425101214574898,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.22975772016040466,0.0,0.0,0.0
420,moisture_20in,1,1.0,1.0,1.0,3.0,0.6502400000000002,,,1.0,0.0,0.0,1.0,0.08553846153846154,0.0,0.0,0.0
420,moisture_4in,160,0.7375,0.83125,0.29375,10.0,1.9964400000000007,0.9940791326991478,7.6727504363743275,0.3753878955479098,0.7375,0.08125,0.15,0.900070762100696,0.45625,0.54375,0.44375
420,moisture_8in,22,1.0,1.0,0.8636363636363636,5.375,2.1996400000000005,0.9979972759533431,6.767874588627431,0.6884722776226566,0.5909090909090909,0.0,0.4090909090909091,0.3959542370034964,0.13636363636363635,0.13636363636363635,0.045454545454545456
425,moisture_12in,2,1.0,1.0,1.0,4.375,1.7627600000000019,0.9962701016060149,1.673533650672092,0.8633467869578973,0.5,0.0,0.5,0.10834970238095237,0.0,0.0,0.0
425,moisture_16in,2,1.0,1.0,0.5,3.375,1.0160000000000018,,,0.9640145763741268,0.0,0.0,1.0,0.05674761904761905,0.5,0.5,0.0
425,moisture_4in,32,0.875,0.96875,0.40625,7.5,1.6967199999999991,0.9961227862254385,8.472312207691338,0.5209490740740738,0.5,0.09375,0.34375,0.7270957035971851,0.46875,0.5625,0.28125
425,moisture_8in,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,4.125,0.9550400000000003,0.9975820253678781,8.628434687647037,0.7836297309621508,0.5,0.0,0.5,0.3475769511352844,0.0,0.0,0.0
430,moisture_12in,11,0.9090909090909091,0.9090909090909091,0.6363636363636364,10.0,4.064,0.9971129966274502,5.896278189688126,0.5472636815920396,0.9090909090909091,0.0,0.09090909090909091,0.4252658370799613,0.2727272727272727,0.2727272727272727,0.18181818181818182
430,moisture_16in,13,0.6923076923076923,0.7692307692307693,0.38461538461538464,8.0,1.4223999999999997,0.9975530177141819,4.911411623421513,0.43781094527363235,0.8461538461538461,0.0,0.15384615384615385,0.9356029512374577,0.3076923076923077,0.38461538461538464,0.38461538461538464
430,moisture_20in,7,0.5714285714285714,1.0,0.42857142857142855,5.0,1.2293599999999998,0.9964016068228876,3.3040671302447833,0.529411764705882,0.42857142857142855,0.0,0.2857142857142857,0.5634790249433107,0.14285714285714285,0.5714285714285714,0.14285714285714285
430,moisture_4in,132,0.6893939393939394,0.7878787878787878,0.22727272727272727,7.75,1.666240000000001,0.9935587481890651,4.803541259849601,0.541188100169459,0.6287878787878788,0.07575757575757576,0.26515151515151514,0.828862404645066,0.4621212121212121,0.5606060606060606,0.3333333333333333
430,moisture_8in,28,0.8571428571428571,0.8571428571428571,0.5,7.625,1.9507199999999996,0.9943254049078026,9.151223589883092,0.5560888798022413,0.6428571428571429,0.0,0.2857142857142857,0.5986534355513136,0.35714285714285715,0.35714285714285715,0.21428571428571427
435,moisture_4in,9,1.0,1.0,0.4444444444444444,16.5,3.9420800000000007,0.9946086251246877,21.93336787824271,0.44736842105263186,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.3733106789170672,0.5555555555555556,0.5555555555555556,0.3333333333333333
440,moisture_12in,31,1.0,1.0,0.6774193548387096,1.5,1.1379200000000012,0.9891438878199197,2.129761389658056,1.0,0.06451612903225806,0.0,0.9354838709677419,0.19037271671646486,0.3225806451612903,0.3225806451612903,0.03225806451612903
440,moisture_16in,23,1.0,1.0,0.7391304347826086,1.5,1.412239999999997,,,1.0,0.0,0.0,1.0,0.19919168862538428,0.2608695652173913,0.2608695652173913,0.0
440,moisture_20in,19,1.0,1.0,0.8421052631578947,1.25,1.554479999999998,,,1.0,0.0,0.0,1.0,0.19591643049932525,0.15789473684210525,0.15789473684210525,0.0
440,moisture_4in,144,0.75,0.8611111111111112,0.25,6.875,1.5697200000000002,0.9933681641124945,5.766185669319989,0.5926134329121695,0.5902777777777778,0.09722222222222222,0.3055555555555556,0.8323968504916174,0.5,0.6111111111111112,0.3541666666666667
440,moisture_8in,17,1.0,1.0,0.5882352941176471,1.75,0.9855200000000011,0.9789823544851586,4.275977229866001,1.0,0.17647058823529413,0.0,0.8235294117647058,0.20669863138237754,0.4117647058823529,0.4117647058823529,0.058823529411764705
450,moisture_12in,15,0.4666666666666667,0.6,0.4,8.5,1.5219680000000002,0.9946540606450582,9.107984690466356,0.37205770690964307,0.6,0.06666666666666667,0.3333333333333333,1.0222794538576891,0.13333333333333333,0.2,0.06666666666666667
450,moisture_16in,2,1.0,1.0,0.0,16.5,2.8498800000000006,0.9985365372784138,16.089603895289272,0.1751561106155225,1.0,0.0,0.0,1.3992169324051202,1.0,1.0,1.0
450,moisture_20in,6,0.16666666666666666,0.5,0.0,3.5,0.7874000000000017,0.9808645103758382,2.5308222043609923,0.9250809061488676,0.16666666666666666,0.0,0.8333333333333334,0.3416059854497355,0.16666666666666666,0.5,0.0
450,moisture_4in,248,0.842741935483871,0.9314516129032258,0.2217741935483871,7.375,1.927352,0.9944750987967312,6.291413084074026,0.6202526055467231,0.5604838709677419,0.0967741935483871,0.2862903225806452,0.6884041517172662,0.625,0.7096774193548387,0.40725806451612906
450,moisture_8in,60,0.9333333333333333,0.9333333333333333,0.5333333333333333,8.75,2.6090880000000007,0.9965951933232937,6.478400813788274,0.608020833333333,0.6166666666666667,0.03333333333333333,0.35,0.3728170078494109,0.4,0.4,0.3
455,moisture_12in,13,0.6153846153846154,0.6923076923076923,0.3076923076923077,7.75,1.676400000000001,0.9880705215603599,5.623298599161645,0.5000000000000019,0.5384615384615384,0.07692307692307693,0.38461538461538464,1.0046601413703171,0.46153846153846156,0.46153846153846156,0.3076923076923077
455,moisture_16in,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,0.8940799999999989,,,1.0,0.0,0.0,1.0,0.7722589743589743,0.0,0.3333333333333333,0.0
455,moisture_4in,238,0.47058823529411764,0.6512605042016807,0.08403361344537816,8.5,1.6052800000000023,0.9944231156186527,5.8384143567783084,0.30819128787878786,0.7521008403361344,0.1134453781512605,0.08403361344537816,1.2918954154516116,0.3907563025210084,0.5672268907563025,0.4117647058823529
455,moisture_8in,42,0.30952380952380953,0.4523809523809524,0.21428571428571427,9.5,1.8745200000000004,0.9934776037204784,7.50043571560496,0.2571697902187289,0.6190476190476191,0.11904761904761904,0.16666666666666666,1.3430648389817361,0.14285714285714285,0.2619047619047619,0.14285714285714285
460,moisture_12in,19,0.9473684210526315,0.9473684210526315,0.6842105263157895,6.25,2.001520000000001,0.9958479718101181,8.414884188916627,0.689291101055807,0.5789473684210527,0.0,0.3684210526315789,0.5022914596109754,0.2631578947368421,0.2631578947368421,0.2631578947368421
460,moisture_16in,7,1.0,1.0,0.5714285714285714,4.5,2.193544,0.9906262075643902,3.016513685491486,0.948,0.5714285714285714,0.0,0.42857142857142855,0.17290068747173226,0.42857142857142855,0.42857142857142855,0.42857142857142855
460,moisture_20in,10,0.6,0.7,0.6,4.0,1.6997680000000002,0.9957860137602126,8.302732413306417,0.9149999999999993,0.3,0.1,0.6,0.33763902792147943,0.1,0.2,0.0
460,moisture_4in,86,0.9302325581395349,0.9883720930232558,0.4186046511627907,8.5,2.342896000000001,0.9958747120462363,6.109127374261309,0.5701911381407475,0.6511627906976745,0.08139534883720931,0.2558139534883721,0.5043517957726626,0.5116279069767442,0.5697674418604651,0.4186046511627907
460,moisture_8in,39,0.9743589743589743,0.9743589743589743,0.6923076923076923,9.25,2.580639999999999,0.9965077025587451,7.788672476550591,0.6700810926163038,0.717948717948718,0.0,0.2564102564102564,0.2959222578903777,0.28205128205128205,0.28205128205128205,0.23076923076923078
470,moisture_12in,1,1.0,1.0,1.0,4.75,1.017015999999999,0.9988357139522879,3.5683330702746723,0.6463536463536456,1.0,0.0,0.0,0.16244999999999998,0.0,0.0,0.0
470,moisture_16in,1,1.0,1.0,1.0,4.75,0.8422640000000001,0.9972789476744468,3.531720898252043,0.6296743063932455,1.0,0.0,0.0,0.1627,0.0,0.0,0.0
470,moisture_4in,10,0.9,1.0,0.2,7.375,1.4345920000000008,0.9969594334595264,4.181112302065535,0.6929124334019429,0.6,0.0,0.4,0.7971792122899239,0.7,0.8,0.5
470,moisture_8in,1,1.0,1.0,0.0,2.75,0.6197600000000003,,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0
480,moisture_12in,9,1.0,1.0,0.6666666666666666,15.75,2.9768799999999995,0.998207994521476,13.991617448479225,0.4482758620689654,0.4444444444444444,0.0,0.4444444444444444,0.36283572589555574,0.3333333333333333,0.3333333333333333,0.1111111111111111
480,moisture_16in,1,1.0,1.0,0.0,18.25,3.383280000000001,0.9994108760415625,5.03559213432916,0.3963963963963963,1.0,0.0,0.0,0.5635405405405406,1.0,1.0,1.0
480,moisture_20in,2,0.5,0.5,0.0,4.0,0.9347200000000004,0.988532548496381,2.366685756651627,0.822314049586776,0.5,0.0,0.5,0.9141923076923077,0.5,0.5,0.5
480,moisture_4in,121,0.9338842975206612,0.9752066115702479,0.32231404958677684,7.25,2.4079200000000007,0.9947042504384528,6.951902420351437,0.6712328767123281,0.5371900826446281,0.0743801652892562,0.3884297520661157,0.5132978906964037,0.6115702479338843,0.6528925619834711,0.3884297520661157
480,moisture_8in,36,1.0,1.0,0.7777777777777778,4.125,2.367280000000001,0.9985936615766116,9.4545576701953,0.8783988674954166,0.5,0.0,0.5,0.3556665047122594,0.2222222222222222,0.2222222222222222,0.08333333333333333
490,moisture_12in,19,0.9473684210526315,0.9473684210526315,0.10526315789473684,4.25,1.3411199999999965,0.9930727697302727,3.6372455564763904,0.7575757575757582,0.47368421052631576,0.0,0.5263157894736842,0.780052786973445,0.8421052631578947,0.8421052631578947,0.42105263157894735
490,moisture_16in,6,0.8333333333333334,1.0,0.16666666666666666,3.625,1.4731999999999985,0.9971110529861469,16.767519620675767,0.8150000000000006,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.38436766728316024,0.6666666666666666,0.8333333333333334,0.16666666666666666
490,moisture_20in,6,0.0,0.0,0.0,6.375,1.419351999999999,0.9949766739188426,8.24224114598886,0.3483087896916709,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.7747151033366402,0.0,0.0,0.0
490,moisture_4in,95,0.8421052631578947,0.8947368421052632,0.37894736842105264,9.0,2.235199999999999,0.9927368155406735,8.254029377146482,0.47945205479451947,0.5473684210526316,0.21052631578947367,0.22105263157894736,0.6659150846582162,0.4842105263157895,0.5368421052631579,0.3368421052631579
490,moisture_8in,45,0.9111111111111111,0.9555555555555556,0.26666666666666666,4.75,1.4325599999999952,0.9976001613428052,5.503413223485377,0.7227272727272733,0.5111111111111111,0.08888888888888889,0.4,0.672168594185352,0.6444444444444445,0.6888888888888889,0.3111111111111111
