site_id,layer,segment,subset,main_subset,curve_rmse_to_main_mm,curve_mae_to_main_mm,curve_bias_to_main_mm,curve_max_abs_to_main_mm,overlap_min_h,overlap_max_h
160,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,189.88727678571428
160,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,189.88727678571428
160,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,4.554490520265016,3.8210357327141415,-3.8096773887925086,9.752380233054875,0.25,87.0
160,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,2.4396966602245027,1.77609991454113,1.77609991454113,8.598994699892938,0.75,244.125
160,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.28197603793151715,0.21296918596367742,-0.012590691841435452,0.6832076028552692,0.375,244.125
160,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,244.125
160,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,244.125
160,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,4.734086018657012,3.677320721841353,-3.614523619630394,12.04239644583677,0.375,81.875
160,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,4.290280180843047,3.5829121357727396,2.9351852602345945,9.002780603952653,0.5,129.3125
160,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,2.222137655277871,1.692818037904684,1.692818037904684,6.1620805583568785,0.25,129.3125
160,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,129.3125
160,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,129.3125
160,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,3.3382440594347407,2.6511824921558524,-2.6195475386514184,8.493136542709046,0.125,63.0
170,moisture_4in,early_0_3h,all_events,clean_stageII_48h,0.4227736774790573,0.29837952205608714,0.24889500312438306,1.0515325193112393,0.0,52.693920595533505
170,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,1.1573725530892425,0.8698417928184206,0.8523665895527013,2.2362447223763873,0.0,52.66973163520755
170,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,52.693920595533505
170,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,52.693920595533505
170,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,1.4931938518466226,1.4261049054098136,1.3845723063121809,1.8995332501187345,0.0,52.693920595533505
170,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,0.5894775228679572,0.5160112172212644,0.28659455265616635,1.9732351198665619,0.25,136.25
170,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.9015641310774433,0.8381314385909647,0.7460472391348076,1.211007097886732,0.25,132.5
170,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,146.25
170,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,146.25
170,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,1.3711258215444693,1.1750212086371776,1.006628841720755,3.1292253683002897,0.25,97.375
170,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,1.0014866519183316,0.9368439395333035,0.9368439395333035,1.9760090642297001,0.1339285714285721,77.60416666666666
170,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,0.808115170955665,0.7458234891147103,0.7001040477897875,1.5401197352192426,0.1339285714285721,77.60416666666666
170,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.1339285714285721,77.60416666666666
170,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.1339285714285721,77.60416666666666
170,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,1.167028394805535,0.9840415117640725,-0.836787446883934,2.8825072147600164,0.1339285714285721,43.92352092352092
230,moisture_4in,early_0_3h,all_events,clean_stageII_48h,0.3266026069082982,0.26279847454046595,0.12671159562956155,0.7539523351994415,0.0,35.13461538461538
230,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,0.5996453506511908,0.4295868832293865,0.4295868832293865,1.1187579491490887,0.0,35.13461538461538
230,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,35.13461538461538
230,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,35.13461538461538
230,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,35.13461538461538
230,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,1.0432457477869939,0.6215024838290897,0.6213260464293675,3.932221395132081,0.125,93.5625
230,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.8946884420427151,0.45825979958381313,0.45825979958381313,3.103726331704282,0.125,93.5625
230,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,93.5625
230,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,93.5625
230,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,93.5625
230,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,1.6411278613832365,1.2708813817968496,1.2708813817968496,3.7866252777947507,0.0,28.937499999999986
230,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,1.6391943192628866,1.2545690198189934,1.1478467429260735,3.7895266763707864,0.0,28.937499999999986
230,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,28.937499999999986
230,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,28.937499999999986
230,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,28.937499999999986
260,moisture_4in,early_0_3h,all_events,clean_stageII_48h,10.974141763673082,10.874353846887182,-10.874353846887182,14.295618103116848,0.3069354838709643,127.6608619874749
260,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,1.2024896297304375,0.8572638499382227,0.24940621401984062,3.4914771636575077,0.25,153.0
260,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,153.0
260,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,153.0
260,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,7.196593082157602,5.509457485730498,-5.509457485730498,18.218579306555224,0.25,76.265625
260,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,6.063432645796196,4.832268640539608,4.813907677353592,14.447409015569686,0.875,246.125
260,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.6416147332405542,0.48267738412239886,0.33159441992591937,1.9296818316879518,0.375,246.125
260,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,246.125
260,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,246.125
260,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,8.16152107952373,6.600732928815944,-6.600732928815944,17.586223938674998,0.375,104.52083333333334
260,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,5.206982645074175,4.040044302462002,4.040044302462002,13.337698781979729,0.75,208.81249999999997
260,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,2.639979301652751,2.2327563515766666,2.2327563515766666,6.443441871808357,0.375,208.81249999999997
260,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,208.81249999999997
260,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,208.81249999999997
260,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,7.438090614529463,5.516711793903093,-5.047754774703655,18.93910717043354,0.375,86.77916666666667
260,moisture_8in,early_0_3h,all_events,clean_stageII_48h,7.035699684993609,6.014492864028937,5.962433404382474,15.262045516080812,0.25,57.52500000000001
260,moisture_8in,early_0_3h,clean_48h,clean_stageII_48h,3.8508489656421285,3.0776793399319615,3.0694434613843695,7.749914776986673,0.22023809523809507,57.52500000000001
260,moisture_8in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,57.52500000000001
260,moisture_8in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,57.52500000000001
260,moisture_8in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,57.52500000000001
260,moisture_8in,post3_late_storage,all_events,clean_stageII_48h,5.555406939098422,4.710600929313,4.657999799052723,11.551942505571908,0.5,102.875
260,moisture_8in,post3_late_storage,clean_48h,clean_stageII_48h,1.0277730167119374,0.8512530090912622,0.8483206269828334,1.9566265028452108,0.125,102.875
260,moisture_8in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,102.875
260,moisture_8in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,102.875
260,moisture_8in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,102.875
260,moisture_8in,post3_mid_storage,all_events,clean_stageII_48h,5.590840780838152,4.860496888944827,4.860496888944827,11.774462088355905,0.375,92.875
260,moisture_8in,post3_mid_storage,clean_48h,clean_stageII_48h,1.6498849542375729,1.3133084814288234,1.310447937154641,3.6000454707201914,0.125,92.875
260,moisture_8in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,92.875
260,moisture_8in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,92.875
260,moisture_8in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,92.875
270,moisture_4in,early_0_3h,all_events,clean_stageII_48h,2.5614523647712977,1.522740434599775,1.165694011093304,7.545712789980127,0.6233062330623279,160.0625
270,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,4.537404972517023,3.9476313602883852,3.9476313602883852,9.601226667527975,0.375,160.0625
270,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,160.0625
270,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,160.0625
270,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,5.231286137036371,4.78082636386596,-4.78082636386596,10.183090829745193,0.125,89.625
270,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,4.066658786462809,3.4960032273241444,3.4960032273241444,9.978949484755624,0.75,221.875
270,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,3.383781925450775,2.7498662837914036,2.7498662837914036,8.927648094405189,0.5,221.875
270,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,221.875
270,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.375,221.875
270,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,7.425893171114104,6.5491167371631995,-6.541216979864119,13.781915462301798,0.375,89.375
270,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,6.987794788240054,6.037684522072198,5.812977497645419,12.728342069466986,0.75,154.234375
270,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,6.1009660343281595,5.349407110416646,5.237997335665436,11.119953464832513,0.375,154.234375
270,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,154.234375
270,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,154.234375
270,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,5.174221276349525,4.681716842089803,-4.67089487038027,10.363146103981862,0.25,85.3071608040201
270,moisture_8in,early_0_3h,all_events,clean_stageII_48h,4.006947956575463,3.4464641736766004,3.4464641736766004,6.691421006547191,0.125,29.75
270,moisture_8in,early_0_3h,clean_48h,clean_stageII_48h,2.8003701190614656,2.1560881539430414,2.1555757689624544,5.119571418713477,0.0,29.75
270,moisture_8in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,29.75
270,moisture_8in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,29.75
270,moisture_8in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,29.75
270,moisture_8in,post3_late_storage,all_events,clean_stageII_48h,1.5397834399139325,1.388065171898519,1.388065171898519,2.421370214165197,0.125,50.75
270,moisture_8in,post3_late_storage,clean_48h,clean_stageII_48h,0.538750786050328,0.45582888900333923,0.45550169160665316,1.0995502304837963,0.0,50.75
270,moisture_8in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,50.75
270,moisture_8in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,50.75
270,moisture_8in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,50.75
270,moisture_8in,post3_mid_storage,all_events,clean_stageII_48h,1.1051619398371995,0.7851945707910193,0.5880318212049558,2.6876544354201073,0.25,67.625
270,moisture_8in,post3_mid_storage,clean_48h,clean_stageII_48h,0.8437185627484289,0.4370474892149804,0.4329908803294025,2.4458064708278826,0.125,67.625
270,moisture_8in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,67.625
270,moisture_8in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,67.625
270,moisture_8in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,67.625
275,moisture_4in,early_0_3h,all_events,clean_stageII_48h,1.8071311549050146,1.6338234428680112,0.681972399777321,3.05628446200131,0.125,68.98611111111111
275,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,2.3454551743662577,2.26309663210895,2.26309663210895,3.2128273863662447,0.25,92.36607142857143
275,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,92.36607142857143
275,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,92.36607142857143
275,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.8340723275662039,0.748955561325203,-0.7115713730057057,1.5823548395173175,0.125,71.60705700549451
275,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,1.9302350628325682,1.550784147226803,1.5208880562590388,3.437710145306662,0.5,151.05
275,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.954083191181359,0.782880698586925,0.7463295575390103,1.5539563222883324,0.25,151.05
275,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,151.05
275,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,151.05
275,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,2.335492858039125,2.147827947828094,-2.147827947828094,3.4516320146245167,0.25,86.49406565656567
275,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,1.1943678843201309,1.0146214274458774,1.0146214274458774,2.4403929047499098,0.25,93.08333333333333
275,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,1.6087849211190504,1.370652152113449,1.370652152113449,2.746833487200937,0.25,93.08333333333333
275,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,93.08333333333333
275,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,93.08333333333333
275,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.24243125679797012,0.14433563875865693,-0.0013421974468002863,0.7518291717719547,0.125,92.33333333333333
280,moisture_4in,early_0_3h,all_events,clean_stageII_48h,1.919914482213665,1.8666920699764862,-1.8666920699764862,2.974441402622233,0.07782342201356296,37.15551053511205
280,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,0.8806028976937468,0.6723237226338367,0.6690621291692096,3.0998740321707423,0.0,46.13392857142857
280,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,46.13392857142857
280,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,46.13392857142857
280,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,46.13392857142857
280,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,0.9275554851231826,0.6665552880531682,0.6651317578970362,2.795028768382529,0.125,69.57499999999999
280,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.7093785106007395,0.4559076102505707,0.4555580792988977,2.051321805531909,0.125,69.57499999999999
280,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,69.57499999999999
280,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,69.57499999999999
280,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,69.57499999999999
280,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,1.4782103978561827,1.1635911143191717,-0.944286033011141,3.916230526456827,0.125,59.75
280,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,0.7944491897765873,0.6157993541154518,0.611380467198362,1.7359563921202241,0.125,59.75
280,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,59.75
280,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,59.75
280,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,59.75
290,moisture_4in,early_0_3h,all_events,clean_stageII_48h,0.9280195101271914,0.678744489585481,-0.47100738332445374,1.8798201012326006,0.0,8.374486863711002
290,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,0.11341874830667564,0.06676397910658263,-0.04538050183916041,0.40020168826747593,0.0,8.374486863711002
290,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,8.374486863711002
290,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,8.374486863711002
290,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,8.374486863711002
290,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,1.0055418242667942,0.9399107320357353,0.9399107320357353,1.78843875811579,0.125,66.625
290,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,0.22029885803426433,0.1053676036049406,0.10295354883606905,0.7751543211983272,0.125,66.625
290,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,66.625
290,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,66.625
290,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,66.625
303,moisture_4in,early_0_3h,all_events,clean_stageII_48h,6.997689030822585,6.836314154721671,-6.836314154721671,8.477044295389515,0.125,31.165452826365765
303,moisture_4in,early_0_3h,clean_48h,clean_stageII_48h,4.615598287036414,3.6564662225183073,3.5549503738626163,8.558114936377292,0.125,71.03676470588235
303,moisture_4in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,71.03676470588235
303,moisture_4in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.125,71.03676470588235
303,moisture_4in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,1.6758461402879763,1.1578382361513364,0.26028997452935626,4.165627838887276,0.125,71.03676470588235
303,moisture_4in,post3_late_storage,all_events,clean_stageII_48h,5.811678313147281,5.516050361972323,5.516050361972323,7.953824154151765,0.375,134.0
303,moisture_4in,post3_late_storage,clean_48h,clean_stageII_48h,2.231700737832012,1.766550525529759,1.7659472094596007,5.894777186788578,0.5,134.0
303,moisture_4in,post3_late_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,134.0
303,moisture_4in,post3_late_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,134.0
303,moisture_4in,post3_late_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,1.951212443807353,1.6305421651793044,-0.7141427005176838,5.3799194992115575,0.25,134.0
303,moisture_4in,post3_mid_storage,all_events,clean_stageII_48h,2.8270847055239057,2.4057592105038674,0.004098399440783219,5.552788910890936,0.2899999999999996,105.71898820611705
303,moisture_4in,post3_mid_storage,clean_48h,clean_stageII_48h,2.3599515789545897,1.914451147671899,-0.5475316082155112,4.630161105611322,0.25,129.4928865769378
303,moisture_4in,post3_mid_storage,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,163.76116071428572
303,moisture_4in,post3_mid_storage,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.25,163.76116071428572
303,moisture_4in,post3_mid_storage,clean_stageII_48h_site_balanced,clean_stageII_48h,1.373389881655016,0.9838259307049863,-0.9838259307049863,4.210615214543056,0.25,125.625
303,moisture_8in,early_0_3h,all_events,clean_stageII_48h,3.940747748716795,3.3166193277560008,3.1985180712734627,7.7297253092903215,0.0,47.73156028368795
303,moisture_8in,early_0_3h,clean_48h,clean_stageII_48h,8.143454538640933,7.431779540026354,7.416995516712004,9.916944890165814,0.25,53.75
303,moisture_8in,early_0_3h,clean_stageII_48h,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,53.75
303,moisture_8in,early_0_3h,clean_stageII_48h_no405,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,53.75
303,moisture_8in,early_0_3h,clean_stageII_48h_site_balanced,clean_stageII_48h,0.0,0.0,0.0,0.0,0.0,53.75
